,username,text,likes,date
425,@BISBAAS_,"""why are there no women in the picture""  1.3k likes.....",8456,"Dec 7, 2023 · 6:02 PM UTC"
426,@Imani_Barbarin,Remember how Biden campaigned specifically on keeping disabled people safe from COVID?   Right.,2625,"Dec 7, 2023 · 10:49 PM UTC"
427,@SaeedDiCaprio,refaat has died in an airstrike. please read his pinned post.,72521,"Dec 7, 2023 · 8:43 PM UTC"
428,@MarinaMedvin,"I just read some really interesting interviews with Arabs who watched the October 7 Palestinian-recorded footage compilation that Israel plays for reporters.  The most interesting statement came from Youssef Elazhari of Morocco: “In Morocco, Palestine is considered a noble cause but they don’t know who they are championing, they don’t know s*** …  Hamas killed people and took hostages. That’s just telling the Israelis ‘come to my house and look for them. Hamas has no concept of failure: if you kill someone it’s glory, if you die, it’s also glory. There’s just no end.”  The group is part of a delegation meeting with American leaders and advocating for peace. The organization is called Sharaka, founded after the Abraham Accords. Members included individuals from Syria, Lebanon, Bahrain, Saudi Arabia, and Morocco.  https://www.dailywire.com/news/i-couldnt-breathe-watch-arabs-react-after-screening-footage-of-hamas-slaughtering-civilians",361,"Dec 8, 2023 · 1:55 AM UTC"
429,@angeloinchina,The Nazis did it to them  Now they do it to Palestinians,18835,"Dec 7, 2023 · 4:34 PM UTC"
430,@winterhartarts,I need to get back to that and finish the last fight already,0,"Dec 8, 2023 · 3:36 AM UTC"
431,@yourenottheguy,He made these for them Latino boys he dont play about,3940,"Dec 7, 2023 · 8:10 PM UTC"
432,@rossdravitski,So we now know  Where Jacinda Adern stands as she is part of Harvard no wonder we haven’t heard her speaking lately. Hopefully she settles in Palestine,0,"Dec 8, 2023 · 3:36 AM UTC"
433,@3inthemorningov,Lol it’s not 99 percent black women or gay dudes. Though I do see more black women openly supporting Palestine then they do Israel.,0,"Dec 8, 2023 · 3:36 AM UTC"
434,@Innocentpiet1,In hell too....,3,"Dec 7, 2023 · 6:57 PM UTC"
435,@Resist_05,"Palestinian Journalist Moataz Azaiza says no matter how hard life gets, he will never leave his land for the Zionists.",39514,"Dec 7, 2023 · 11:29 AM UTC"
436,@sawtytism,this will never NOT be funny,516,"Dec 7, 2023 · 6:45 AM UTC"
437,@ggreenwald,Please imprint this on everyone's brains:,2997,"Dec 7, 2023 · 1:04 PM UTC"
438,@AnnieYuki_arts,Women💜? Men💛?  M O N E Y ✨ #jjk #shokohime #satosugu,106,"Dec 6, 2023 · 2:57 AM UTC"
439,@IsraelWarRoom,"This afternoon, hours before the start of Hanukkah, a man opened fire at a synagogue in Albany, NY. Thankfully no one was injured. Police arrived on the scene and arrested him; he said ""Free Palestine"" as he was apprehended. The shooting is being investigated as a hate crime.",191,"Dec 8, 2023 · 1:15 AM UTC"
440,@RobertZ60423932,Palestine picked it up while they were teaming up with Hitler.,0,"Dec 8, 2023 · 3:36 AM UTC"
441,@shimmeringolds,"For me, they are the most powerful women in media.",63116,"Dec 7, 2023 · 1:43 PM UTC"
442,@katelap,"It's utterly horrifying that we are organising a webinar with health workers in Palestine but have no way of ensuring they will have a safe place to speak from, that their workplace will still exist on Monday. PSI affiliates, please join us.",2,"Dec 8, 2023 · 3:16 AM UTC"
443,@raeextrajoss,i pray for the downfall of israel and ceasefire for palestine,0,"Dec 8, 2023 · 3:36 AM UTC"
444,@oingoboingo2000,🖕🏾 Hamas and Palestine. Wipe em out 🇮🇱,0,"Dec 8, 2023 · 3:36 AM UTC"
445,@StopAntisemites,Unknown? He yelled “Free Palestine” as he shot off a round and tore off an Israeli flag or sign.   His motive is loud and clear.,65,"Dec 8, 2023 · 2:52 AM UTC"
446,@AlkhidmatOrg,Cairo: Alkhidmat Gaza Supply Warehouse is dedicated to dispatching vital supplies to Gaza.  #Palestine #Alkhidmat #Pakistan #Gaza #Emergency #Relief,143,"Dec 7, 2023 · 1:01 PM UTC"
447,@mythrilclaws,I just can’t enjoy TLOU anymore now that the devs all came out as Zionist shitheads.,0,"Dec 8, 2023 · 3:36 AM UTC"
448,@ChrisKolen001,A mural in South Africa containing drawings in solidarity with Palestine.  #أبوعبيدة #Gaza,26,"Dec 8, 2023 · 2:06 AM UTC"
449,@theresnooneroad,"i made one of these for work so i figured i would post it here, please consider donating esims to palestine to keep them connected. it’s a short process and plans start at $4 USD. you don’t need to know ANYTHING about esims to do it. just a card and an email. #ConnectingGaza 🇵🇸",0,"Dec 8, 2023 · 3:36 AM UTC"
450,@NFLonFOX,The @AtlantaFalcons weren’t giving @Bijan5Robinson  No. 7 without @MichaelVick ’s permission 💯,492,"Dec 7, 2023 · 9:36 PM UTC"
451,@SaeedDiCaprio,why are they always fantasizing about harming black people 😭,57781,"Dec 6, 2023 · 9:22 PM UTC"
452,@CheemieCheemo,idk why the fuck i like mukbangs so much. it feels perverse.,1,"Dec 8, 2023 · 3:36 AM UTC"
453,@elonmusk,Congratulations on the award! Well-deserved.,130904,"Dec 7, 2023 · 3:00 PM UTC"
454,@dent_man8020,Don't talk about love with your dirty mouth. Brush your teeth.,16460,"Dec 7, 2023 · 2:04 PM UTC"
455,@arcanecovet,"stay informed about everything going on in palestine rn, keep speaking up, keep donating, spread this information because the lives of thousands depend on it",422,"Dec 7, 2023 · 10:05 PM UTC"
456,@sasa_ghada,You guys...I just saw all your amazing comments & messages. Thank you sooo much. I can honestly hardly keep up with devastation in Palestine to worry about myself. But this community protects us & keeps us going 🙏 I'm okay and I will be filing a report.,8,"Dec 8, 2023 · 3:36 AM UTC"
457,@SaraSewsIdols,fucking white nationalists using the free Palestine movement to commit heinous antisemitic crimes. Just turned on the news with my mom to see that a gunman yelled free Palestine and shot his gun outside an Albany synagogue tonight while children were inside celebrating Hanukkah.,2,"Dec 8, 2023 · 3:36 AM UTC"
458,@muhammadshehad2,THESE ARE NOT HAMAS MEMBERS!  Among the identified detainees is prominent journalist Diaa al-Kahlout from al-Araby TV.  They were detained at a UN school turned shelter  Do journalists ever bother to do the tiniest bit of fact-checking & verification before amplifying propaganda?,24095,"Dec 7, 2023 · 4:15 PM UTC"
459,@prolpo,you will be a loathsome figure in history for backing a fascist-led military in ukraine while also facilitating a genocide in palestine under the guise of fighting anti-semitism. scum bag.,8,"Dec 8, 2023 · 3:36 AM UTC"
460,@VABVOX,"#NEW  Shots fired outside Temple Israel synagogue in Albany, NY Wednesday prior to the beginning of #Hanukkah at sundown. Children were still in preschool, which was placed on lockdown. A man who police say shouted ""Free Palestine"" was arrested.",60,"Dec 7, 2023 · 11:50 PM UTC"
461,@Kristolfan93,Palestine isn’t a collection of mostly reasonable people having an ideological difference or seeking redress for a historical wrong. It’s a group of people with extreme internal problems that hardly conceivable by those in the western world 1/2,0,"Dec 8, 2023 · 3:36 AM UTC"
462,@Hanine09,"Israel has bombed Syria, Egypt, Lebanon and Palestine. With full impunity.",214,"Dec 7, 2023 · 3:12 PM UTC"
463,@Resist_05,The Rothschild family paid out the British Government to create Israel under the Zionist Foundation…  The Balfour Declaration would create a Zionist Jewish state in Palestine…  Eventually over the next 100 years the Rothschild family would ensure Israel would become what was once Palestine.,10165,"Oct 17, 2023 · 2:02 AM UTC"
464,@adliehassan,"Dear @Israel ,  You may think that you’re winning the war but you will never win the hearts and minds of the people of the world.   The human resistance is unstoppable and inevitable. Any more attempts to deceive us will result in more financial and credibility damage.   This illusion you have taken years to built is being decimated in a blink of an eye. And the ground beneath you is trembling. You feel it don’t you?😏  You are drained. Monetarily you are doomed. Spiritually you have none.  Enjoy your “win” while it briefly lasts.",350,"Dec 7, 2023 · 7:12 AM UTC"
465,@BellaMorne,Mia khalifa stands with Palestine why not you?,41,"Dec 8, 2023 · 3:28 AM UTC"
466,@winterhartarts,HELL YES LET’S GO TEARS OF THE KINGDOM,0,"Dec 8, 2023 · 3:36 AM UTC"
467,@GhassanAbuSitt1,"Release Dr Mohammad Abu Silmiyah, Medical Director of Shifa Hospital. Arrested by the Israeli army.",11613,"Dec 7, 2023 · 10:03 AM UTC"
468,@thoudamienthorn,bruh,0,"Dec 8, 2023 · 3:36 AM UTC"
469,@kthalps,"He's gone. They killed him. Refaat Alareer @itranslate123, father, husband, co-editor of Gaza Unsilenced (2015) editor of (and a contributor to) Gaza Writes Back (2014), contributor to Electronic @intifada.",14559,"Dec 7, 2023 · 7:43 PM UTC"
470,@bracing,"Bethlehem is in Palestine. This is from a Christian church there. (Many Palestinians are Christians, a fact American christofascists don’t seem to know)",0,"Dec 8, 2023 · 3:36 AM UTC"
471,@ProfSunnySingh,"I get this feeling. But for the first time in my life (and yes including pre-socmed decades), I am watching a shift regarding Palestine.  That is decades of resistance that seemingly had no impact bearing fruit. All ‘stupid fucking tweets’ are part of that! ✊🏽",127,"Dec 7, 2023 · 8:35 AM UTC"
472,@WarMonitors,It expired 4 years ago.,3697,"Dec 7, 2023 · 10:59 PM UTC"
473,@shimmeringolds,"Happy Hanukkah 🕎🇵🇸 especially to Jewish communities who’re fighting to take back Judaism from Zionism, abolishing Zionism, and fighting for the end of the occupation and freedom for Palestine without having Judaism not be in the names of those committing atrocities and genocide.",185,"Dec 7, 2023 · 11:13 PM UTC"
474,@MABOnline1,"""When I was young, there were two things that I really wanted to see: A free South Africa, and a free Palestine.""  - Benjamin Zephaniah  May we all one day see a Free Palestine.",4968,"Dec 7, 2023 · 12:13 PM UTC"
475,@larryelder,"Years ago on my national radio show, a Muslim called and demanded the “restoration of all of historic Palestine.” I said, “OK, who was the ruler of Palestine, and how long did he or she govern?” Long pase. Then he hung up. I’m still waiting…  Order: https://www.amazon.com/As-Goes-California-Mission-Rescue/dp/1637586000",248,"Dec 6, 2023 · 2:02 PM UTC"
476,@aaronnarraph,"After I spoke in support of Adriana and her right to tweet in support of Palestine, we are now hearing from Elena Chin of the hate group Moms for Liberty.   This is disgusting. We can’t allow fascists like Chin to infiltrate our public schools.",97,"Dec 8, 2023 · 1:11 AM UTC"
477,@defaultheals,"ANYWAY, fuck israel and free palestine",93,"Dec 8, 2023 · 12:05 AM UTC"
478,@yositengocurita,"These lands are not occupied. Palestine was never a country. Jews have been majority in Jerusalem for hundreds of years. Tel-Aviv, Rehovot, Sderot, Ashktkon, etc were created by Jews. Jews bought the land fair and square. It was sand. No one lived there. #Israel",0,"Dec 8, 2023 · 3:36 AM UTC"
479,@jrseyhardy,Brit I swear.. I’ll delete twitter again.,0,"Dec 8, 2023 · 3:36 AM UTC"
480,@notveryraven,TLoU as a series being about how Palestinians are continuing the cycle of violence and yet no one can say anything about Palestine on stage here is so insane. also lol at shouting out anti-union hack writer Craig Mazin. fuck you #TheGameAwards,197,"Dec 8, 2023 · 3:24 AM UTC"
481,@AfroTech,An entrepreneur and owner of a Louisiana apartment complex pays it forward by covering December's rent for local families. https://afrotech.com/louisiana-entrepreneur-pays-december-rent-for-tenants,9,"Dec 8, 2023 · 3:00 AM UTC"
482,@hareez_anwar85,You're a government funded propaganda disguised as news agency. You should be responsible for the fake news!,2,"Dec 2, 2023 · 2:29 AM UTC"
483,@will_christou,"One of the men arrested in this video is our colleague Al-Araby Correspondent Diaa Kahlot, along with his family, who are most definitely not members of Hamas.  He and other captives were stripped naked in the street and taken to an unknown location.   Journalism is not a crime!",27360,"Dec 7, 2023 · 3:34 PM UTC"
484,@KindCirce,"Just curious, do you realize that with your constant threats, exaggerated victimhood, while never mentioning the children or people of Palestine, and never feeling any compassion for them, by this one sided, ‘only we matter’ constant barrage, and blaming everyone who stands against killing of children of being ‘antisemite’, you guys are making it worse and worse?",0,"Dec 8, 2023 · 3:36 AM UTC"
485,@E_Lee_Saffold,These Universities are hotbeds of communism. That is why they support the wickedness of Hamas. They do not care about Palestine as naive students think. They care about using this war to disturb the peace & security of every nation in the west to promote their globalist agenda.,1,"Dec 8, 2023 · 3:36 AM UTC"
486,@1109lusi,There will be announcements today for shenyin on tencent and mango tv  IM EXITED (and scared) ALSO ANXIOUS bcs there is no fix time so be ready! Hahaha  #神隐 #ShenYin #TheLastImmortal #ZhaoLusi #赵露思 #WangAnyu #王安宇,18,"Dec 8, 2023 · 3:24 AM UTC"
487,@Lailafatimeh,Don’t stop talking about Palestine💔,95,"Dec 7, 2023 · 1:13 PM UTC"
488,@comrade_sweezy,Just fucking read this man. Read it again and again.,21896,"Dec 7, 2023 · 3:37 PM UTC"
489,@SanaSaeed,Don’t think for a minute that the same regime that has killed over 60+ journalists in Gaza (while spreading propaganda about how they are Hamas) did not purposely target and kill the most prolific conveyor of the situation in Gaza to English-speakers.,8443,"Dec 7, 2023 · 8:09 PM UTC"
490,@pixelsbyphil,you time to thank your dog and then the cane comes from offstage to get you off before you say anything about the industry or palestine,1,"Dec 8, 2023 · 3:36 AM UTC"
491,@jennineak,"listening to this recitation I like of surah yasin as I grieve our martyrs in palestine and reflect on loved ones I’ve lost. I’m not religious but it brings me peace, and I hope it can bring someone else peace too https://invidious.no-logs.com/watch?v=4UfRsBMLBjU",95,"Dec 8, 2023 · 2:41 AM UTC"
492,@MariamBarghouti,"Where were you when we were being sexually assaulted by Israeli soldiers?   I and so many women I know can testify to what they do inside Israeli detention camps, but when we began to share documentation, Palestinians were called terrorists, legitimizing the violation of our bodies.  You have no idea how much abuse we have held in our bodies, @antonioguterres.   But sure yeah, ""Anytime. Anywhere.""",2881,"Dec 7, 2023 · 11:19 PM UTC"
493,@phmechanicalcow,Haha half past is 11:30 quarter til 11 is 10:45 (not laughing at you just laughing bc I like when I relate to people and bc you conveyed it in a funny way at the end),1,"Dec 8, 2023 · 3:36 AM UTC"
494,@RyanRozbiani,This is heartbreaking.   This father cant accept his daughter has been martyred.,7860,"Dec 7, 2023 · 2:03 PM UTC"
495,@Cernovich,"You are a non stop Trump deranger and couldn’t keep your mouth shut as it’s SAFE to bash Trump.  You know your audience is split on Israel and Palestine, so you now have some humble bro act. “Who am I to say anything? I have such humility.”  You’re a coward and overall cuck.",160,"Dec 8, 2023 · 3:30 AM UTC"
496,@PopCrave,Selena Gomez responds to comment accusing her of “doing the absolute most” for her relationship but taking a social media break when asked to stand with Palestine:  “you’re right”,8551,"Dec 7, 2023 · 10:34 PM UTC"
497,@lisa_enough,Oh fuck no,0,"Dec 8, 2023 · 3:36 AM UTC"
498,@daisyscherry,hozier hamilton and lorde is a crazy combination,2,"Dec 8, 2023 · 3:36 AM UTC"
499,@folkoftheshelf,Let’s talk about Congo. Let’s talk about Sudan. Let’s talk about Tigray. Let’s talk about Yemen. Palestine is deserving of your attention and your effort. They are just as so. These crisis’ are going unheard. Amplify them so they aren’t.,33096,"Dec 6, 2023 · 4:26 AM UTC"
