,username,text,likes,date
325,@IfNotNowOrg,"SAN FRANCISCO: #JewsForCeasefire have projected ""CEASEFIRE"" and ""Let Gaza Live"" on Civic Center Plaza.  On the first night of Chanukah, we're mourning all Palestinians & Israelis killed and calling for a lasting ceasefire, hostage exchange, and an end to the siege on Gaza.",418,"Dec 8, 2023 · 3:01 AM UTC"
326,@YonahLieberman,The idea that there are mobs of students calling for the genocide of Jews at America’s most elite universities plays into the right’s hands. It makes Jews think we are under attack. And it distracts from the daily atrocities being committed by Israel in Gaza.  Enough.,920,"Dec 6, 2023 · 3:07 PM UTC"
327,@StanleyCohenLaw,So the way it works is a Polish/Italian American Jew who lives in Brooklyn and has never been to the Holy Land and does not speak Hebrew is Semitic but an Arabic speaking Palestinian family living in Gaza or Bethlehem for time immemorial is not?,845,"Dec 7, 2023 · 7:02 PM UTC"
328,@chocobiieeajgxb,"Abu Ubaidah was right, the world is under Israel except Gaza",4,"Dec 8, 2023 · 3:46 AM UTC"
329,@MayadeenEnglish,"Distinguished author for #Gaza Writes Back and academic Refaat al-Araeer was assassinated today in an Israeli strike, the strike murdered his family as well.  As an honor to his blessed soul allow us to share the heartfelt poem he wrote and posted on November 1st.  If I must die, you must live to tell my story to sell my things  to buy a piece of cloth and some strings, (make it white with a long tail) so that a child, somewhere in Gaza While looking heaven in the eye awaiting his dad who left in a blaze- and bid no one farewell not even to his flesh not even to himself- sees the kite, my kite you made, flying up above and thinks for a moment an angel is there bringing back love If I must die  let it bring hope let it be a tale  #PalestineGenocide #GazaUnderAttack",245,"Dec 7, 2023 · 9:13 PM UTC"
330,@AJEnglish,Thousands marched in Tel Aviv to demand that PM Netanyahu's government do more to secure the release of captives still held in Gaza.  🔴 LIVE updates: aje.io/juzppo,115,"Dec 8, 2023 · 12:55 AM UTC"
331,@MariamBarghouti,"We already have witnessed increasing earthquakes in the last year. Destructive ones.  Israel has been not just committing genocide but sending shockwaves into the core of Gaza’s earth, a coastal city, consistently and continuously with explosives for the last 60 days.  Imagine what kind of seismic impact this has on the entire region.",194,"Dec 7, 2023 · 7:45 PM UTC"
332,@angeloinchina,Can you imagine for a second looking for your children and fearing they are dead...  An injured man was searching for his children after the bombing of his home by Israeli air strike in Gaza Strip.,2523,"Dec 7, 2023 · 5:23 AM UTC"
333,@byPlestia,Being in Gaza knowing I might get killed any minute is easier than being away knowing any of my people will get killed any minute.,23012,"Dec 7, 2023 · 2:44 PM UTC"
334,@CensoredMen,🇵🇸🇮🇱 Abby Martin calls out journalists who are pretending to ignore Israel actively slaying their colleagues in Gaza.,38126,"Dec 7, 2023 · 1:09 AM UTC"
335,@abierkhatib,"Tell'em. James, Tell’em   #Gaza",3262,"Dec 7, 2023 · 11:35 AM UTC"
336,@missfalsteenia,Children bury other children in Gaza. Children bury other children in Gaza. Children bury other children in Gaza. Children bury other children in Gaza. Children bury other children in Gaza. Children bury other children in Gaza.  Every single one is robbed of a childhood.,39210,"Dec 6, 2023 · 7:56 PM UTC"
337,@DrJudyAMikovits,"Please watch & share this important testimonial, onboard the CHD Vax-Unvax bus: 2 parents who initially put their trust in the vaccine schedule.  The hepatitis B vaccine caused the epidemic of childhood disease & Autism & Cancer & AIDS & more. Stop All The Shots!  Disconnect from all old systems. Find a new doctor who understands science & his oath to first to do no harm & as much as you can, grow your own food!  #truth #health #news #vaccineinjuries #vaccines #children #babies #selfcare #ParentsRights #birthing #cancer #autism",117,"Dec 8, 2023 · 2:31 AM UTC"
338,@QudsNen,Footage circulated by Israeli media shows Israel’s military kidnapping Palestinians from Gaza and stripping them naked.,4258,"Dec 7, 2023 · 3:15 PM UTC"
339,@Xandrite_,You should consider visiting Gaza right now. It's lively this time of year. Just make sure you go to the exact location the IDF tells you.,0,"Dec 8, 2023 · 3:46 AM UTC"
340,@BonsaiSky,"Only Israel can drop thousands of bombs, murder thousands of civilians, openly state they are conducting a genocide, starve a population of 2.2M, destroy 60% of all buildings, kill 1% of all Palestinians in Gaza, and have the audacity to claim they are the victims.",3749,"Dec 7, 2023 · 3:08 AM UTC"
341,@byPlestia,Don’t stop talking about Palestine  Don’t stop talking about Gaza,52831,"Dec 5, 2023 · 3:56 PM UTC"
342,@PalestineRCS,"🚨PRCS is deeply worried about Awni Khattab, our colleague the head of #KhanYounis Emergency Medical Center, #Gaza. Israeli forces arrested him 15 days ago and now his whereabouts are unknown.  #NotATarget❌ #IHL",161,"Dec 7, 2023 · 4:08 PM UTC"
343,@QueenMab87,Im gutted thinking about children in Gaza seeing a menorah and experiencing it as a symbol of those trying to kill them,549,"Dec 7, 2023 · 7:37 PM UTC"
344,@ShaykhSulaiman,ANGELS OF GAZA,749,"Dec 8, 2023 · 12:35 AM UTC"
345,@incontextmedia,"A group of displaced civilians was arrested from shelter schools in northern Gaza, abused and stripped of their clothes.",392,"Dec 7, 2023 · 6:22 PM UTC"
346,@umyaznemo,"The people of #Gaza waiting for flour! Damn you, world!",7518,"Dec 7, 2023 · 9:16 AM UTC"
347,@NickKristof,"The most dangerous place in the world for a child today is Gaza, Unicef says. It's true: In just two months, more kids have died in Gaza than in all conflicts worldwide in the entirety of 2022. And this hasn't even advanced Israeli security. My column: https://nyti.ms/46GCtJO",190,"Dec 7, 2023 · 2:34 AM UTC"
348,@LynnScheid2023,This image is the best example of why the other Arab States do not want to help the Palestinians and Gaza.  They have lived in conflict for so long they know nothing but hate and violence. No country wants them. It is a sad result from decades of attempts to help them.,2448,"Dec 7, 2023 · 4:37 PM UTC"
349,@Noahpinion,"There are definitely horrible things happening in Gaza -- kids being bombed, etc. But these people don't care. They just throw up a picture of some regular old POWs and call it an atrocity, and their online chorus clicks the like button.",537,"Dec 8, 2023 · 2:26 AM UTC"
350,@Remroum,Israel: We are going to kill everyone in Gaza and occupy the land   The US: Israel has the right to defend itself,205,"Dec 8, 2023 · 3:01 AM UTC"
351,@ly2227858,"What about the 7,000 children killed by the terrorist Jalint, and what about the 60,000 thousand martyrs and wounded as a result of the aggression against Gaza? Or are you an example of a terrorist and a supporter of terrorism that only kills children and women with your support",0,"Dec 8, 2023 · 3:46 AM UTC"
352,@sometimescring3,I’m having a movie night with my girl  While Hamas is drowning beneath Gaza (literally).  Have a nice night 🤣,0,"Dec 8, 2023 · 3:46 AM UTC"
353,@AShihipar,"the kids of Gaza begged the world a month ago to stop the killing, in arabic and english. no child should have to hold a press conference to ask for the right to live.",132,"Dec 7, 2023 · 6:18 AM UTC"
354,@priyankagandhi,"The merciless bombing of Gaza continues with even more savagery than before the truce. Food supplies are scarce, medical facilities have been destroyed and basic amenities have been shut down. 16,000 innocent civilians have been killed, including almost 10,000 children, more than 60 journalists and hundreds of medical workers.  An entire nation is being wiped out. These are people with dreams and hopes just like the rest of us. They are being ruthlessly thrown to their deaths right before our eyes. Where is our humanity?  India has always stood up for what is just on the international stage. We fought for sanctions against the apartheid regime of South Africa, we supported our brothers and sisters in Palestine from the beginning of their long struggle for freedom, and now we stand back and do nothing as a genocide takes place wiping them out from the face of the earth?  It is India’s duty as a member of the international community to stand up for what is right. We must do all we can to ensure a ceasefire at the earliest.",7942,"Dec 7, 2023 · 2:16 AM UTC"
355,@SpencerGuard,"In Israel and Gaza, combatants often have weapons and explosives (suicide vests and other) so a tactic of the @IDF is to have the prisoners remove their clothing down to their underwear from a distance to ensure they are not a threat to their captors or other prisoners.",2184,"Dec 7, 2023 · 9:24 PM UTC"
356,@ClareHymer,"NEW: Over 600 trade unionists are blocking all the entrances to Mission Systems Wimborne Ltd in Dorset, which makes parts for aircraft being used in Israel’s bombardment of Gaza.  This is just one of *four* mass pickets of arms factories across Britain today by @Workers4Pal.",7541,"Dec 7, 2023 · 7:38 AM UTC"
357,@FactualNarrator,"🇵🇸Abu Ubaida:   During the last 72 hours, the Al-Qassam Mujahideen were able to completely or partially destroy 135 military vehicles in all fighting axes in the Gaza Strip, and left dozens of Zionist soldiers dead and wounded after blowing up a number of tunnel",48,"Dec 8, 2023 · 1:30 AM UTC"
358,@QudsNen,"The Government Media Office in Gaza: The number of martyrs due to the Israeli aggression has reached 17,177, including 7,739 children, while 7,700 are reported missing.",155,"Dec 7, 2023 · 6:02 PM UTC"
359,@BazzokaJoke,There are no innocent people in Gaza. They are all Hamas/ISIS terrorists.  This terrorist gets what’s it deserves. I wish he will burn in hell.  Got that? You 🐒💩,0,"Dec 8, 2023 · 3:46 AM UTC"
360,@angeloinchina,"An attempt to help a baby girl after she was injured in an Israeli occupation forces attacked on her house.    In continuous Israeli raids on various areas of the Gaza Strip, the majority of injuries and killings are among children.",708,"Dec 7, 2023 · 1:33 PM UTC"
361,@SpinspiredDoc,"i also condemn the attempt to wipe the palitinians from Gaza. it is known that much of HAMAs leadership is in Iran and Libya, NOT Gaza. the IDF attempts seem too much like those that sought to wipe out their people in the 1940s.",0,"Dec 8, 2023 · 3:46 AM UTC"
362,@abierkhatib,Israel is after the kids again   Hana’s account has been taken down. Let’s make sure they don’t get away with it.  #Gaza,3844,"Dec 7, 2023 · 7:06 AM UTC"
363,@AoR3138,"""Israeli"" reserve soldier:  We entered Beit Hanoun in the northern Gaza Strip, and everything was fine until the deputy company commander was hit by a sniper's bullet, which killed him immediately. And while I was trying to pull out his body, the sniper hit me with bullets. It is in my right leg and it will take three months before I can walk properly.",7607,"Dec 7, 2023 · 7:09 AM UTC"
364,@HenMazzig,"Moaz Haniyeh, the son of a Hamas Chief, recently had his home raided.  What did they find?  Receipts for thousands and thousands of dollars worth of jewelry.   The cost of just one of these pieces of jewelry is equal to the average 2 year salary in Gaza.  I've said it before and I'll say it again: Hamas keeps Palestinians impoverished. It's what keeps them in power.",3854,"Dec 7, 2023 · 3:48 PM UTC"
365,@adham922,The number of children killed by Israel in a week of its war on Gaza is more than one and a half times the number of children killed by Russia in 20 months of its war on Ukraine. But you love blue eyes more!,15034,"Dec 6, 2023 · 6:52 PM UTC"
366,@propandco,"All of this serves as a masterful distraction from the actual genocide taking place in Gaza.   While thousands of Palestinian children are being blown to bits and pieces by an Israeli government and populace that have expressed actual genocidal intent more times than can be counted, privileged Ivy League students are victimizing themselves and acting as if they are experiencing a second Jewish Holocaust.   And for what?   It's because they are attempting to silence criticisms of the Israeli government and its policies.  This hysteric attempt to twist the meaning of Palestinian phraseology and conflate anti-Zionism with antisemitism is absurd.   It is nothing but an effort to criminalize free speech that they disagree with.   It is not their lives that are threatened, but rather their narrative and world view that are being challenged. Whether  it be because they have bought into the propaganda of a genocidal apartheid state or advancing the agenda pro-Israel political and action groups, they are in fact actively contributing to an actual Holocaust of the Palestinian people.    An 'intifada’ is an uprising, a completely reasonable and justifiable action taken by a people living under military occupation and apartheid for decades.   Intifada does not relate to genocide in any way, neither in meaning nor intent.   The Ivy League Jewish student is potentially one of the most protected and coddled demographics in the country.   To see them play the victim like this is not just disingenuous; it is incredibly narcissistic and intentionally deceptive.  We live in a dystopian reality, where real tragedies are overshadowed by a skewed narrative propagated by the privileged.  Consider how multiple Congressmen are affording a platform to students to articulate their concerns. These same congressmen that vote overwhelmingly to conflate antizionism with antisemitism and then provide billions of dollars of weapons for the continued murder of men, women, and children by the Zionist state.   And just about every media establishment in the country is covering this topic. The same media establishment that ignored the fact that 700 Palestinian civilians died in a single day!  But the Ivy school elite want to feign vulnerability ?   This is nothing more than a coordinated effort by Zionists in America to pressure university administrations into criminalizing the speech of their victims and political opponents. A tactic used throughout history by the oppressors on their victims.   They are no longer interested in debating whether the military occupation of Palestine is a brutal and illegal violation of human rights.   They no longer wish to discuss the racist apartheid system Israel has established in the West Bank.   They no longer wish to hear of the pogroms that displace Palestinians in the West Bank carried out by violent Israeli settlers; many of these settlers being American citizens!    They no longer wish to hear about the plight of the people of Gaza prior to October 7th.   They are tired of hearing about Palestinian human rights.  So they are exploiting this crisis to criminalize speech and censor it once and for all.   It's a shameful tactic and should be resisted by all those who profess to cherish free speech and human life.",2576,"Dec 7, 2023 · 4:55 PM UTC"
367,@m7mdkurd,Our friend Refaat has been killed by Zionist soldiers in Gaza…….,27887,"Dec 7, 2023 · 7:47 PM UTC"
368,@jvplive,"As the Israeli military continues to carry out genocide on Palestinians in Gaza, the degrading tactics they’ve used for decades to target all Palestinians are being displayed more brazenly than ever.",1121,"Dec 7, 2023 · 6:47 PM UTC"
369,@21WIRE,"After 20,000 dead civilians in Gaza, the US and it’s Israeli bombers keep claiming they aren’t executing a pogrom in #Gaza…",15,"Dec 8, 2023 · 3:43 AM UTC"
370,@wjk1971,"Hate crimes are only going to get worse for Jewish people and Muslims. Jewish Americans are regularly being conflated with the Israeli government, and what’s happening in Gaza is disgusting.",3,"Dec 8, 2023 · 2:24 AM UTC"
371,@aziz0nomics,This is real courage.  Criticising Hamas live on TV from within Gaza for STEALING AID FROM PALESTINIANS.  This is what a FREE PALESTINIAN looks like.  ❤️,5206,"Dec 7, 2023 · 10:33 AM UTC"
372,@sillymilly6287,are you serious? the same people supplying bombs to be dropped on Gaza write the script  ...taylor wins of course,0,"Dec 8, 2023 · 3:46 AM UTC"
373,@Hiro_Lee8,"UN Secretary-General #AntonioGuterres said, “Gaza is facing a severe risk of collapse of the humanitarian system.” I support his letter to the UN Security Council, invoking Article 99 and appealing for a ceasefire.  #Gaza_Genocide #CeasefireNOW",69,"Dec 7, 2023 · 9:05 AM UTC"
374,@UNOCHA,"The war in #Gaza has been ongoing for two unbearable months, inflicting appalling human suffering.  “People have nothing. It has to end now,” stresses Gemma Connell, from our team on the ground.  “We are doing everything we can, but it is so far from enough.” 🔊 Hear more ⬇️",276,"Dec 7, 2023 · 2:30 PM UTC"
375,@nihadnil,"However, over past weeks, seeing horrific videos of Gaza, mind is constantly filled with abusive words. I fear one day a dam will break and all concealed words in my mind will pour out. Anyone out there who understands? Let me know how U R dealing with it. #Gaza_Geniocide #Gaza",0,"Dec 8, 2023 · 3:46 AM UTC"
376,@EyeonPalestine,"Palestinians rescue girls from the rubble of a destroyed home in Khan Younis city, southern Gaza.",1182,"Dec 7, 2023 · 11:46 AM UTC"
377,@mdslock,"just “a foreign country’s war.” never mind billions in bombs, diplomatic cover, aircraft carrier parked in eastern med, & US drones over Gaza right now.",1,"Dec 7, 2023 · 9:54 PM UTC"
378,@Artisingh34,Can you Reply with Har Har Mahadev ? 🙏🚩  #justicefordishasalian #revanthreddy #israel #gaza #hamas #nawabmalik #petroldieselprice #armenia #rajasthancm #chennaifloods2023 #thegameawards,109,"Dec 8, 2023 · 2:32 AM UTC"
379,@trtworld,"Horrifying videos show Israeli invading troops abducting Palestinian civilians in besieged Gaza, many of them blindfolded and stripped down to their underwear, in scenes reminiscent of Nazi Germany   Read more👇  https://www.trtworld.com/middle-east/israeli-military-abducts-and-strips-palestinian-civilians-in-besieged-gaza-16145659",66,"Dec 8, 2023 · 3:15 AM UTC"
380,@Kahlissee,"Israel has killed more than 17,177 Palestinians since October 7, with more than 46,000 others wounded.  Now Palestinians in Gaza are facing an unprecedented humanitarian crisis with 9 out of 10 people in the north having gone a full day and night without food.",237,"Dec 7, 2023 · 3:40 PM UTC"
381,@OnlinePalEng,"""Keir Starmer you are facilitating Israel's genocide in Gaza.""  Labour Party leader Keir Starmer is confronted again in Scotland for his support for Israeli genocide in Gaza.",634,"Dec 7, 2023 · 7:03 PM UTC"
382,@ziohunter152044,"Happy Hanukah, light a candle for the dead palestinian children in Gaza #Gaza_Geniocide #GazaHoloucast",0,"Dec 8, 2023 · 3:46 AM UTC"
383,@OnlinePalEng,"Israeli tanks shell the Yemeni hospital in the heart of Jabalia Camp, northern Gaza Strip, where thousands of displaced people seek refuge. Several children sustain serious injuries. #Gaza_Genocide",618,"Dec 7, 2023 · 10:56 AM UTC"
384,@MiddleEastEye,"Professor Refaat Alareer was killed by Israeli forces, his friend announced on Thursday.  Alareer was a co-founder of the ‘We Are Not Numbers’ project, a professor at the Islamic University of Gaza, and one of Gaza's most prominent writers, poets & activists",1398,"Dec 7, 2023 · 11:01 PM UTC"
385,@DrKarimWafa,A child is killed every 10 minutes in Gaza.  Read that again.,384,"Dec 7, 2023 · 9:10 PM UTC"
386,@IhabHassane,"Her husband was killed in the war, and she cries because she can't find food for her children. She blames Hamas for dragging Gaza's people into the war. The people of Gaza are dying of hunger and on the brink of a genuine humanitarian catastrophe.",160,"Dec 7, 2023 · 11:04 PM UTC"
387,@FiradMismar,"Civilians taken hostage & brought to military bases in Israel; the men were abducted from a UN school in Beit Lahia. Women & children were kicked to south Gaza, while males over 16 were kidnapped.  A common practice which they did numerous times in Gaza city.",0,"Dec 8, 2023 · 3:46 AM UTC"
388,@LylaTabbara,"You are misinformed the Palestinians Own this land , Zionist Jews invaded and Occupied it and called it Israel with help of Britain in 1948 because Jews didn’t have a land Europe didn’t want them an Arab Country Palestine took them and now their refugees in Gaza on their own land",2,"Dec 8, 2023 · 3:43 AM UTC"
389,@jasonhickel,"The capitalist world economy has never been epitomised by skyscrapers in Manhattan or London, but by coltan mines in the DRC and bombed-out refugee camps in Gaza—places where people are exploited and dispossessed in order to maintain regimes of accumulation and imperial hegemony.",2713,"Dec 6, 2023 · 4:01 PM UTC"
390,@AllahBestQuran,“Never again.” #IsraelTerorrist #StopGenocide #FreePalastine #Hamas #Gaza #PalestinianGenocide,246,"Dec 3, 2023 · 4:41 PM UTC"
391,@Aldanmarki,"Huh.  So the IOF *is* capable of precise, surgical strikes that can limit civilian casualties.  Further proof that the wanton death and destruction inflicted on Gaza is deliberate and intentional.",1578,"Dec 3, 2023 · 7:34 PM UTC"
392,@Timesofgaza,⚠️ In the past 24 hours:  • 350 killed • 900 wounded  Earlier today the massacre in Gaza City alone took the lives of 120 civilians.,2576,"Dec 7, 2023 · 1:54 PM UTC"
393,@Sentletse,"The son of the Zionist Minister in the War Council and former Chief of Staff, Gadi Eisenkot, has been liquidated in Gaza.  He is resting in Hell amongst other deplorables.",148,"Dec 7, 2023 · 4:21 PM UTC"
394,@PalestineCultu1,"The people of Gaza waiting for flour! Damn you, world!💔",388,"Dec 7, 2023 · 5:02 PM UTC"
395,@SenSchumer,"The GOP blocked funding for Ukraine, Israel, humanitarian aid for civilians in Gaza, the Indo-Pacific  We offered a golden opportunity for a border amendment vote of their choosing if it can get 60 votes—they rejected it  Republicans need to get serious and stand up for democracy",4499,"Dec 7, 2023 · 5:13 PM UTC"
396,@MuhammadSmiry,The scene from the hospital  CHILDREN and WOMEN brought To the hospital from under the rubble   #Gaza,4468,"Dec 7, 2023 · 12:51 PM UTC"
397,@jamieloftusHELP,"one of the keepers of gaza’s stories and history has been assassinated. his final tweet addresses the US’s complicity played in the genocide of palestinian people. may refaat rest easy, we owe it to him and to palestine to fight against a cowardly, disgusting administration.",671,"Dec 7, 2023 · 8:44 PM UTC"
398,@Israel,"Tonight as Jews all over the world celebrate #Hanukkah, we ask that you light the first candle for Noa Argamani who is currently being held hostage in Gaza by Hamas terrorists.  May Noa and all of the hostages be reunited with their families this Hanukkah.   #BringThemHomeNow",7495,"Dec 7, 2023 · 6:59 PM UTC"
399,@SkyNews,Video appears to show Israeli forces detain and strip dozens of Palestinians in Gaza 👇 https://news.sky.com/story/video-appears-to-show-israeli-forces-detain-and-strip-dozens-of-palestinians-in-gaza-13025217,272,"Dec 7, 2023 · 10:33 PM UTC"
400,@umyaznemo,"Israeli oppression didn't start because of #October7 , Israeli oppression, brutality, dehumanisation were exposed on October 7th when the legal Resistance did what all the oppressed do, resisted!  #Gaza_Genocide #Israel",1086,"Dec 7, 2023 · 4:04 AM UTC"
401,@MariamRobly,"⚠️#GazaGenocide ⚠️ This is happening now in Jabalia Camp in northern Gaza:  Civilians who are isolated are being taken away from their children and wives in shelter centers, then stripped of their clothes, and subjected to torture, execution, without any charges other than being above 15 years old and Palestinians from Gaza.  #يجب_فتح_المعبر",943,"Dec 7, 2023 · 3:05 PM UTC"
402,@CNguyenEc,"I’ve unfortunately heard quite a few Vietnamese elders, under no less worse bombing campaigns, lately whispering: “at least we had somewhere to go and hide”. What’s happening to Gaza feels worse and catastrophic.",8516,"Dec 6, 2023 · 8:46 PM UTC"
403,@BirzeitU,"The Israeli occupation destroys the central archive of #Gaza municipality, executing thousands of historical documents, and deliberately razing all life forms; erasing the city and its #history. It is worth noting that the archive holds #documents more than a hundred years old.",13721,"Dec 6, 2023 · 7:15 PM UTC"
404,@gazamom,@itranslate123 Refaat invited me to speak to his English Literature class at the Islamic University in Gaza in 2019.  “Teach us how to tell our stories” his students asked.  Refaat promised me he could have me back at the university again one day soon 😢,363,"Dec 8, 2023 · 1:59 AM UTC"
405,@trtworld,"Israeli woman who was released by Hamas resistance group recounts in a leaked audio recordings her terrifying ordeal of an Israeli military helicopter shooting ""at us on the way to Gaza"" on October 7   Read more👇   https://www.trtworld.com/middle-east/leaked-audio-reveals-israeli-helicopter-shot-israeli-captives-on-oct-7-16146635",55,"Dec 8, 2023 · 2:45 AM UTC"
406,@MG3O4,They are civilian arrests...,0,"Dec 8, 2023 · 3:46 AM UTC"
407,@ShahdAbusalama,"Can't find words to describe this picture from northern #Gaza. The Israeli army's culture of impunity and immorality is beyond belief. The International Community, the whole United Nations, cannot stop their genocidal terror and the systematic ethnic cleansing of Palestinians!",9298,"Dec 7, 2023 · 1:46 PM UTC"
408,@HDebunker,"On the planet of hypocrites, evil impersonates the good and is proud!  #IStandWithPalestine #Gaza_Geniocide",0,"Dec 8, 2023 · 3:46 AM UTC"
409,@skpapofly,Will civilians hide in tunnels? Civilians will be asked to stay on the ground to protect Hamas!,0,"Dec 8, 2023 · 3:46 AM UTC"
410,@MuhammadSmiry,Me and my little curly-haired dude | Gaza.,40136,"Dec 7, 2023 · 4:29 PM UTC"
411,@RupaniGarcon,Search and rescue team trying to save civilians.  #Gaza_Geniocide #GazaHoloucast,17,"Dec 8, 2023 · 2:47 AM UTC"
412,@PalestineNW,Heartbreaking moment: Palestinians in Gaza gather what's left from their families' remaining.,1884,"Dec 7, 2023 · 5:15 PM UTC"
413,@amjadt25,"""Sinwar (the leader of #Hamas terrorists in #Gaza) you bastard"". Sinwar hides beneath the ground, along with the rest of the scumbags."" This is the voice of a Gazan,(not from #Israel), speaking to a local radio station. This won't be published anywhere.",2549,"Dec 7, 2023 · 9:49 AM UTC"
414,@thenation,"Israel is engaging in massive population transfers and attempting to depopulate Gaza, @adamjohnsonCHI writes, and everything it does must be understood through this lens. https://bit.ly/3GsnoB3",1555,"Dec 7, 2023 · 12:30 PM UTC"
415,@saidshoaib_gaza,Death feels closer than any other day.   #Gaza,208,"Dec 8, 2023 · 1:33 AM UTC"
416,@abierkhatib,What stage of genocide is this? #Israel #Gaza   h/t @khaledkraizim,6876,"Dec 7, 2023 · 3:30 PM UTC"
417,@BarakRavid,"BREAKING: Gal Eizenkot the son of Israeli Minister and war cabinet member Gadi Eizenkot was killed today in the fighting in Gaza, IDF  announces",1123,"Dec 7, 2023 · 4:13 PM UTC"
418,@LizaRosen0000,"https://nitter.poast.org/IDF/status/1732842445191229937/video/1 Watch: Hamas war criminals use civilian homes and residential buildings to attack Israeli forces. This is why there is so much destruction throughout the Gaza Strip as Israel continues to bomb the hell out of Hamas terrorists in Gaza. Hamas violates all international laws and norms, but the media turns a blind eye to this, in an attempt to prevent damage to the narrative of the political left which always portrays Israel as the ""aggressor"" and the Palestinians as ""victims"". Please retweet if you stand with Israel!",149,"Dec 7, 2023 · 11:13 PM UTC"
419,@TameeOliveFern,"It’s one month since Palestinian children held an iconic press conference at al-shifa hospital in Gaza, saying in English for the world to understand: “protect us we want to live”.  3,000 children have been killed since then…",4326,"Dec 7, 2023 · 5:20 AM UTC"
420,@fatimazsaid,"I think about how Refaat could’ve moved to anywhere in the world, but he chose Gaza. He chose to stay. He chose to teach and uplift and instil hope in a place that the world had long abandoned.  This is what it means to be an educator and nurturer. The world lost one of its best.",1955,"Dec 7, 2023 · 10:54 PM UTC"
421,@SleymanSoner1,UK opposition leader confronted on train: How many more children have to die in Gaza? v.aa.com.tr/3076586,0,"Dec 8, 2023 · 3:46 AM UTC"
422,@ytirawi,"From Beit Lahia |  Civilians taken hostage & brought to military bases in Israel; the men were abducted from a UN school in Beit Lahia. Women & children were kicked to south Gaza, while males over 16 were kidnapped.  A common practice which they did numerous times in Gaza city.",15155,"Dec 7, 2023 · 1:32 PM UTC"
423,@AthenaPriftakis,TAKE ACTION: Biden is pushing a $10.1 billion military aid package to support Israel’s continued massacres and ethnic cleansing in Gaza – and they could be voting on this arms package as soon as this week.  https://nwmd.io/s/twitter/ZBQ9CjPEHQ==/r,45,"Dec 7, 2023 · 8:23 PM UTC"
424,@missfalsteenia,"Today, Israel murdered Dr Refaat Alareer in Gaza, a prominent writer and poet and co-founder of We Are Not Numbers, a youth-led nonprofit project which platforms stories to humanise Palestinians who are often reduced to statistics in the news.",3199,"Dec 7, 2023 · 9:28 PM UTC"
425,@fanta_fefe,"I truly don’t understand how as a human being can see what’s going on in Gaza , Congo, and Sudan and feel nothing or not speak up.",0,"Dec 8, 2023 · 3:46 AM UTC"
426,@ajplus,"Prominent Palestinian educator, writer and poet Refaat Alareer has been killed, reportedly in an Israeli airstrike that also killed several close family members in Gaza.  Refaat encouraged young Palestinians to use writing and storytelling as a means of resistance.",1428,"Dec 7, 2023 · 10:51 PM UTC"
427,@Azadar04,"Peace be upon all innocent women, children & elderly being massacred in the Gaza & Westbank. 🇵🇸",0,"Dec 8, 2023 · 3:46 AM UTC"
428,@AJEnglish,"“A moral failure in the face of the international community.”  Mirjana Spoljaric Egger, president of the International Committee of the Red Cross, went to the Gaza Strip on December 4 - this is what she saw ⤵️",645,"Dec 7, 2023 · 11:18 AM UTC"
429,@DerbyChrisW,"WATCH Sir Keir Starmer being confronted about his support for Israel's genocide in #Gaza.  Let's make sure that all the politicians like Sir Keir Starmer, who back Israel's crimes against humanity, actually pay an electoral price. These people are not fit to represent us.",1787,"Dec 7, 2023 · 8:45 PM UTC"
430,@khaberni,"Civilians taken hostage & brought to military bases in Israel; the men were abducted from a UN school in Beit Lahia. Women & children were kicked to south Gaza, while males over 16 were kidnapped. #khaberni",842,"Dec 7, 2023 · 3:05 PM UTC"
431,@OhBeing,"By ""alleviate the pain and suffering"" of Gaza, Kirby means the involuntarily, violent euthanasia of children, mothers, fathers, academics, journalists and mostly other innocents.  There's a word for this ""generosity"": GENOCIDE.",50,"Dec 8, 2023 · 2:05 AM UTC"
432,@TheAchkan,"He send Gaza into the Meatgrinder and backed off when the heat got too much. A weak old terrorist, who can only enforce power on defenseless women,children and men.  Using terror rape torture against innocents to cling to power.",1,"Dec 8, 2023 · 3:46 AM UTC"
433,@rodvaii,"World are seeing, #Palastinians are crying, People are dying, Mankind human are watching,  History will be writting, Coat-pant wearing leaders are chilling 😰😰  Now #human are the best species on earth provided !! #FreePalestine #Gaza_Geniocide #IsraelTerorrist #IsraeliLies",0,"Dec 8, 2023 · 3:46 AM UTC"
434,@maiaesque,This space continues to be a great place for information about what is happening in Gaza and the West Bank.,0,"Dec 8, 2023 · 3:46 AM UTC"
435,@HananyaNaftali,Happy Hanukkah from Gaza. 🕎  Israel Defense Forces soldiers light the first candle of Hanukkah on the battlefield.,3262,"Dec 7, 2023 · 3:47 PM UTC"
436,@georgegalloway,WARNING: A foot loose in #Gaza_Genocide,677,"Dec 7, 2023 · 9:17 PM UTC"
437,@abierkhatib,Even Israelis know that it’s not about Hamas. It’s about land. Always been about the land   #Gaza,5314,"Dec 7, 2023 · 4:16 AM UTC"
438,@decolonial_sig,"Western academia is fundamentally colonial and that's why it is silently (or openly) complicit with the genocide unfolding in Gaza. This destruction also involves ethnocide, femicide, epistemicide, ecocide, memoricide, & politicide. The aim is the annihilation of entire people.",249,"Dec 8, 2023 · 1:56 AM UTC"
